area_fips,area_title,avg_emplvl_1990,avg_wkly_wage_1990,avg_emplvl_2015,avg_wkly_wage_2015,wage_pct_change
21099,"Hart County, Kentucky",2843,256,4813,618,1
21101,"Henderson County, Kentucky",16903,391,19533,739,0
21103,"Henry County, Kentucky",2506,298,2650,661,1
21105,"Hickman County, Kentucky",1224,231,1074,516,1
21107,"Hopkins County, Kentucky",17287,385,17259,773,1
21109,"Jackson County, Kentucky",1576,245,1771,574,1
21111,"Jefferson County, Kentucky",362796,425,440798,1017,1
21113,"Jessamine County, Kentucky",7378,334,15743,680,1
21115,"Johnson County, Kentucky",5694,304,5577,614,1
21117,"Kenton County, Kentucky",45883,337,63438,934,1
21119,"Knott County, Kentucky",2972,381,2470,646,0
21121,"Knox County, Kentucky",6036,283,7751,578,1
21123,"Larue County, Kentucky",1892,260,2601,541,1
21125,"Laurel County, Kentucky",14852,314,25189,620,0
21127,"Lawrence County, Kentucky",2254,308,3224,676,1
21129,"Lee County, Kentucky",1441,259,1675,580,1
21131,"Leslie County, Kentucky",2865,441,1685,625,0
21133,"Letcher County, Kentucky",6546,377,4602,657,0
21135,"Lewis County, Kentucky",2333,235,1996,538,1
21137,"Lincoln County, Kentucky",2404,257,3995,580,1
21139,"Livingston County, Kentucky",1445,294,2696,741,1
21141,"Logan County, Kentucky",7986,331,8161,728,1
21143,"Lyon County, Kentucky",1660,266,2161,524,0
21145,"McCracken County, Kentucky",30887,356,37672,769,1
21147,"McCreary County, Kentucky",2025,246,2653,630,1
21149,"McLean County, Kentucky",1575,254,1973,603,1
21151,"Madison County, Kentucky",19768,326,33918,684,1
21153,"Magoffin County, Kentucky",1883,290,1944,523,0
21155,"Marion County, Kentucky",3696,276,8020,710,1
21157,"Marshall County, Kentucky",9090,453,10622,875,0
21159,"Martin County, Kentucky",3220,596,2589,837,0
21161,"Mason County, Kentucky",7582,321,9103,750,1
21163,"Meade County, Kentucky",2707,349,4176,643,0
21165,"Menifee County, Kentucky",522,249,866,570,1
21167,"Mercer County, Kentucky",5322,332,6118,906,1
21169,"Metcalfe County, Kentucky",2596,210,1773,608,1
21171,"Monroe County, Kentucky",3708,233,3059,534,1
21173,"Montgomery County, Kentucky",6388,302,10696,661,1
21175,"Morgan County, Kentucky",2187,276,2924,566,1
21177,"Muhlenberg County, Kentucky",8573,407,9089,785,0
21179,"Nelson County, Kentucky",9095,313,14439,685,1
21181,"Nicholas County, Kentucky",1594,270,813,521,0
21183,"Ohio County, Kentucky",4825,322,7264,589,0
21185,"Oldham County, Kentucky",7980,316,14547,742,1
21187,"Owen County, Kentucky",1536,289,1669,697,1
21189,"Owsley County, Kentucky",490,249,656,493,0
21191,"Pendleton County, Kentucky",2056,293,2262,770,1
21193,"Perry County, Kentucky",9793,404,12012,693,0
21195,"Pike County, Kentucky",20483,393,21782,775,0
21197,"Powell County, Kentucky",2049,282,2428,558,0
21199,"Pulaski County, Kentucky",17945,295,25038,630,1
21201,"Robertson County, Kentucky",162,263,277,487,0
21203,"Rockcastle County, Kentucky",2962,245,3477,566,1
21205,"Rowan County, Kentucky",6610,304,10002,597,0
21207,"Russell County, Kentucky",6542,246,5254,543,1
21209,"Scott County, Kentucky",10218,406,25194,880,1
21211,"Shelby County, Kentucky",8849,327,15423,692,1
21213,"Simpson County, Kentucky",6732,366,8571,650,0
21215,"Spencer County, Kentucky",812,246,1832,598,1
21217,"Taylor County, Kentucky",9750,306,10845,601,0
21219,"Todd County, Kentucky",2669,258,2238,542,1
21221,"Trigg County, Kentucky",2549,288,3083,563,0
21223,"Trimble County, Kentucky",1198,471,1024,840,0
21225,"Union County, Kentucky",6411,456,5077,882,0
21227,"Warren County, Kentucky",34642,342,59468,776,1
21229,"Washington County, Kentucky",2133,262,3283,647,1
21231,"Wayne County, Kentucky",4252,231,5168,536,1
21233,"Webster County, Kentucky",4239,443,3514,1021,1
21235,"Whitley County, Kentucky",9498,314,11496,647,1
21237,"Wolfe County, Kentucky",881,278,1195,518,0
21239,"Woodford County, Kentucky",8354,385,8927,745,0
22001,"Acadia Parish, Louisiana",11873,282,14587,638,1
22003,"Allen Parish, Louisiana",4344,302,7755,696,1
22005,"Ascension Parish, Louisiana",20332,477,43373,1038,1
22007,"Assumption Parish, Louisiana",4475,342,4254,757,1
22009,"Avoyelles Parish, Louisiana",7466,230,10788,578,1
22011,"Beauregard Parish, Louisiana",6897,410,8665,761,0
22013,"Bienville Parish, Louisiana",3696,313,4230,687,1
22015,"Bossier Parish, Louisiana",22406,304,43778,690,1
22017,"Caddo Parish, Louisiana",103732,391,115393,794,1
22019,"Calcasieu Parish, Louisiana",63086,413,90911,859,1
22021,"Caldwell Parish, Louisiana",2075,295,2389,578,0
22023,"Cameron Parish, Louisiana",3686,432,6868,1289,1
22025,"Catahoula Parish, Louisiana",1858,258,2051,566,1
22027,"Claiborne Parish, Louisiana",4019,304,3544,698,1
22029,"Concordia Parish, Louisiana",4427,293,5623,595,1
22031,"De Soto Parish, Louisiana",5072,345,6631,981,1
22033,"East Baton Rouge Parish, Louisiana",187724,408,267290,944,1
22035,"East Carroll Parish, Louisiana",1966,229,1805,568,1
22037,"East Feliciana Parish, Louisiana",4219,314,4866,719,1
22039,"Evangeline Parish, Louisiana",6573,284,8202,619,1
22041,"Franklin Parish, Louisiana",4288,249,4669,533,1
22043,"Grant Parish, Louisiana",2764,274,3377,719,1
22045,"Iberia Parish, Louisiana",22816,338,31326,939,1
22047,"Iberville Parish, Louisiana",12432,564,14988,1229,1
22049,"Jackson Parish, Louisiana",3716,388,3756,732,0
22051,"Jefferson Parish, Louisiana",175551,374,193831,884,1
22053,"Jefferson Davis Parish, Louisiana",6789,283,8544,688,1
22055,"Lafayette Parish, Louisiana",80512,396,139716,950,1
22057,"Lafourche Parish, Louisiana",21044,351,38365,1030,1
22059,"LaSalle Parish, Louisiana",3739,304,4553,647,1
22061,"Lincoln Parish, Louisiana",14018,337,17808,681,1
22063,"Livingston Parish, Louisiana",8578,282,25217,637,1
22065,"Madison Parish, Louisiana",2596,239,3291,532,1
22067,"Morehouse Parish, Louisiana",7825,333,6784,560,0
22069,"Natchitoches Parish, Louisiana",9400,294,12899,614,1
22071,"Orleans Parish, Louisiana",266059,436,189438,1005,1
22073,"Ouachita Parish, Louisiana",54761,364,70432,724,0
22075,"Plaquemines Parish, Louisiana",15670,488,14783,1311,1
22077,"Pointe Coupee Parish, Louisiana",4530,355,5047,629,0
22079,"Rapides Parish, Louisiana",42810,351,58150,715,1
22081,"Red River Parish, Louisiana",2248,271,2538,795,1
22083,"Richland Parish, Louisiana",5542,269,6429,577,1
22085,"Sabine Parish, Louisiana",4929,307,5369,628,1
22087,"St. Bernard Parish, Louisiana",12307,345,10261,892,1
22089,"St. Charles Parish, Louisiana",18278,539,25877,1364,1
22091,"St. Helena Parish, Louisiana",1199,272,1424,648,1
22093,"St. James Parish, Louisiana",7737,565,8201,1385,1
22095,"St. John the Baptist Parish, Louisiana",10428,447,14676,1004,1
22097,"St. Landry Parish, Louisiana",17645,298,23803,647,1
22099,"St. Martin Parish, Louisiana",10628,275,12755,790,1
22101,"St. Mary Parish, Louisiana",24757,404,26183,991,1
22103,"St. Tammany Parish, Louisiana",32341,305,84079,869,1
22105,"Tangipahoa Parish, Louisiana",22206,269,41203,633,1
22107,"Tensas Parish, Louisiana",1177,261,999,604,1
22109,"Terrebonne Parish, Louisiana",34123,380,57776,1005,1
22111,"Union Parish, Louisiana",3440,282,4782,546,0
22113,"Vermilion Parish, Louisiana",11036,346,13737,778,1
22115,"Vernon Parish, Louisiana",10782,279,13577,649,1
22117,"Washington Parish, Louisiana",10202,330,10388,656,0
22119,"Webster Parish, Louisiana",12010,326,12087,690,1
22121,"West Baton Rouge Parish, Louisiana",6769,414,13148,918,1
22123,"West Carroll Parish, Louisiana",2109,235,2225,535,1
22125,"West Feliciana Parish, Louisiana",5320,498,5566,1060,1
22127,"Winn Parish, Louisiana",4350,322,4877,652,1
23001,"Androscoggin County, Maine",41144,342,47745,716,1
23003,"Aroostook County, Maine",29523,322,26725,653,1
23005,"Cumberland County, Maine",138711,420,169528,925,1
23007,"Franklin County, Maine",12230,339,11111,616,0
23009,"Hancock County, Maine",16270,346,18727,770,1
23011,"Kennebec County, Maine",56396,380,57667,730,0
23013,"Knox County, Maine",13233,315,15996,660,1
23015,"Lincoln County, Maine",8103,342,9609,648,0
23017,"Oxford County, Maine",16878,353,16884,641,0
23019,"Penobscot County, Maine",62471,369,67355,711,0
23021,"Piscataquis County, Maine",6022,303,5353,601,0
23023,"Sagadahoc County, Maine",18491,478,14902,908,0
23025,"Somerset County, Maine",15915,379,16450,714,0
23027,"Waldo County, Maine",6459,284,10540,736,1
23029,"Washington County, Maine",10253,338,9409,635,0
23031,"York County, Maine",56124,411,62395,807,0
24001,"Allegany County, Maryland",27270,370,28561,666,0
24003,"Anne Arundel County, Maryland",159207,483,253533,1076,1
24005,"Baltimore County, Maryland",316876,475,362573,999,1
24009,"Calvert County, Maryland",9122,392,21952,895,1
24011,"Caroline County, Maryland",7101,370,8895,746,1
24013,"Carroll County, Maryland",35506,351,55656,753,1
24015,"Cecil County, Maryland",18080,411,29683,843,1
24017,"Charles County, Maryland",26887,391,40773,808,1
24019,"Dorchester County, Maryland",11700,351,10551,726,1
24021,"Frederick County, Maryland",50341,401,96185,957,1
24023,"Garrett County, Maryland",9137,303,11396,603,0
24025,"Harford County, Maryland",50480,375,87880,935,1
24027,"Howard County, Maryland",79961,515,160750,1238,1
24029,"Kent County, Maryland",6387,365,7684,713,0
24031,"Montgomery County, Maryland",379013,546,453450,1413,1
24033,"Prince George's County, Maryland",286365,490,299018,1043,1
24035,"Queen Anne's County, Maryland",7391,337,13651,676,1
24037,"St. Mary's County, Maryland",22171,423,42589,1240,1
24039,"Somerset County, Maryland",5383,380,6513,804,1
24041,"Talbot County, Maryland",14651,350,18039,744,1
24043,"Washington County, Maryland",50758,392,65988,749,0
24045,"Wicomico County, Maryland",33714,383,44042,729,0
24047,"Worcester County, Maryland",15419,303,19080,628,1
24510,"Baltimore City, Maryland",443254,493,327940,1240,1
25001,"Barnstable County, Massachusetts",62465,382,82729,840,1
25003,"Berkshire County, Massachusetts",61738,421,59991,812,0
25005,"Bristol County, Massachusetts",193376,394,213694,937,1
25007,"Dukes County, Massachusetts",4027,380,6535,911,1
25009,"Essex County, Massachusetts",272498,467,310786,1049,1
25011,"Franklin County, Massachusetts",24037,372,25293,736,0
25013,"Hampden County, Massachusetts",198201,426,198362,918,1
25015,"Hampshire County, Massachusetts",51786,405,61589,856,1
25017,"Middlesex County, Massachusetts",757315,554,854570,1629,1
25019,"Nantucket County, Massachusetts",2609,433,4745,1054,1
25021,"Norfolk County, Massachusetts",290577,505,332584,1174,1
25023,"Plymouth County, Massachusetts",144583,419,178973,902,1
25025,"Suffolk County, Massachusetts",558060,614,624890,1910,2
25027,"Worcester County, Massachusetts",286022,447,327790,979,1
26001,"Alcona County, Michigan",1097,299,1559,611,1
26003,"Alger County, Michigan",2108,353,2276,778,1
26005,"Allegan County, Michigan",25289,414,36438,797,0
26007,"Alpena County, Michigan",10794,359,11116,690,0
26009,"Antrim County, Michigan",4306,305,4719,574,0
26011,"Arenac County, Michigan",3369,265,4059,557,1
26013,"Baraga County, Michigan",2200,318,2898,716,1
26015,"Barry County, Michigan",8117,379,11484,734,0
26017,"Bay County, Michigan",34094,428,34511,813,0
26019,"Benzie County, Michigan",2629,291,3732,588,1
26021,"Berrien County, Michigan",61809,421,58456,983,1
26023,"Branch County, Michigan",11882,383,12496,704,0
26025,"Calhoun County, Michigan",56765,468,55511,948,1
26027,"Cass County, Michigan",9018,377,8656,644,0
26029,"Charlevoix County, Michigan",7150,359,9645,745,1
26031,"Cheboygan County, Michigan",5330,316,5434,564,0
26033,"Chippewa County, Michigan",10199,334,12452,658,0
26035,"Clare County, Michigan",6022,276,6333,660,1
26037,"Clinton County, Michigan",8370,364,15313,784,1
26039,"Crawford County, Michigan",3195,313,3620,741,1
26041,"Delta County, Michigan",12103,377,13049,705,0
26043,"Dickinson County, Michigan",13404,410,13620,806,0
26045,"Eaton County, Michigan",16685,394,39805,829,1
26047,"Emmet County, Michigan",11465,340,16482,706,1
26049,"Genesee County, Michigan",161444,607,130712,821,0
26051,"Gladwin County, Michigan",3481,325,3910,615,0
26053,"Gogebic County, Michigan",5509,258,5655,642,1
26055,"Grand Traverse County, Michigan",32429,349,46183,761,1
26057,"Gratiot County, Michigan",11186,354,12803,718,1
26059,"Hillsdale County, Michigan",11883,383,12637,757,0
26061,"Houghton County, Michigan",10083,332,11296,718,1
26063,"Huron County, Michigan",9814,349,10651,678,0
26065,"Ingham County, Michigan",165299,489,144221,946,0
26067,"Ionia County, Michigan",13979,395,19709,551,0
26069,"Iosco County, Michigan",7901,288,7040,609,1
26071,"Iron County, Michigan",3496,341,3659,642,0
26073,"Isabella County, Michigan",18770,356,28841,657,0
26075,"Jackson County, Michigan",50959,446,56027,835,0
26077,"Kalamazoo County, Michigan",105652,465,112202,954,1
26079,"Kalkaska County, Michigan",3356,409,3635,813,0
26081,"Kent County, Michigan",260984,501,361916,877,0
26083,"Keweenaw County, Michigan",162,207,327,450,1
26085,"Lake County, Michigan",1036,262,1338,608,1
26087,"Lapeer County, Michigan",16428,381,20247,683,0
26089,"Leelanau County, Michigan",2780,283,5357,628,1
26091,"Lenawee County, Michigan",28685,403,26379,754,0
26093,"Livingston County, Michigan",27897,379,53818,774,1
26095,"Luce County, Michigan",1958,360,1864,643,0
26097,"Mackinac County, Michigan",2332,271,3031,616,1
26099,"Macomb County, Michigan",283149,589,306716,999,0
26101,"Manistee County, Michigan",5819,373,6486,721,0
26103,"Marquette County, Michigan",23278,381,26395,755,0
26105,"Mason County, Michigan",7110,370,9811,706,0
26107,"Mecosta County, Michigan",8667,334,13507,626,0
26109,"Menominee County, Michigan",7788,327,7254,657,1
26111,"Midland County, Michigan",32399,581,36135,1235,1
26113,"Missaukee County, Michigan",1649,314,3032,586,0
26115,"Monroe County, Michigan",33060,482,40054,915,0
26117,"Montcalm County, Michigan",15606,356,15043,685,0
26119,"Montmorency County, Michigan",1894,238,1794,609,1
26121,"Muskegon County, Michigan",56803,428,60971,777,0
26123,"Newaygo County, Michigan",7305,361,11371,722,1
26125,"Oakland County, Michigan",573916,550,688457,1146,1
26127,"Oceana County, Michigan",4069,327,5719,657,1
26129,"Ogemaw County, Michigan",3930,305,5708,544,0
26131,"Ontonagon County, Michigan",3215,422,1331,566,0
26133,"Osceola County, Michigan",4774,360,5675,801,1
26135,"Oscoda County, Michigan",1416,263,1507,538,1
26137,"Otsego County, Michigan",7083,351,9458,714,1
26139,"Ottawa County, Michigan",75163,416,114590,836,1
26141,"Presque Isle County, Michigan",3047,325,2743,633,0
26143,"Roscommon County, Michigan",4043,252,4840,560,1
26145,"Saginaw County, Michigan",83051,612,81602,786,0
26147,"St. Clair County, Michigan",38856,402,43093,794,0
26149,"St. Joseph County, Michigan",19666,416,22030,759,0
26151,"Sanilac County, Michigan",9784,324,10465,611,0
26153,"Schoolcraft County, Michigan",2040,350,2589,725,1
26155,"Shiawassee County, Michigan",16670,359,15941,651,0
26157,"Tuscola County, Michigan",11052,349,11242,684,0
26159,"Van Buren County, Michigan",15949,354,19703,775,1
26161,"Washtenaw County, Michigan",172527,501,199886,1033,1
26163,"Wayne County, Michigan",864395,550,688975,1142,1
26165,"Wexford County, Michigan",10793,341,12772,710,1
27001,"Aitkin County, Minnesota",2607,274,3566,623,1
27003,"Anoka County, Minnesota",75650,416,116187,916,1
27005,"Becker County, Minnesota",8369,284,13538,677,1
27007,"Beltrami County, Minnesota",11396,336,18391,703,1
27009,"Benton County, Minnesota",9404,342,16293,707,1
27011,"Big Stone County, Minnesota",1656,242,1675,633,1
27013,"Blue Earth County, Minnesota",24214,337,37969,747,1
27015,"Brown County, Minnesota",11362,333,13302,726,1
27017,"Carlton County, Minnesota",9305,382,13297,736,0
27019,"Carver County, Minnesota",15447,411,36363,960,1
27021,"Cass County, Minnesota",4919,283,8968,545,0
27023,"Chippewa County, Minnesota",4510,311,5474,666,1
27025,"Chisago County, Minnesota",8124,316,14366,776,1
27027,"Clay County, Minnesota",13366,316,17838,697,1
27029,"Clearwater County, Minnesota",1735,259,2589,682,1
27031,"Cook County, Minnesota",1564,276,2591,566,1
27033,"Cottonwood County, Minnesota",4156,274,4757,662,1
27035,"Crow Wing County, Minnesota",15341,334,26812,689,1
27037,"Dakota County, Minnesota",99285,418,179800,1012,1
27039,"Dodge County, Minnesota",3333,313,5666,749,1
27041,"Douglas County, Minnesota",10773,301,17385,762,1
27043,"Faribault County, Minnesota",4989,278,4624,783,1
27045,"Fillmore County, Minnesota",5516,280,5738,602,1
27047,"Freeborn County, Minnesota",12275,333,11966,707,1
27049,"Goodhue County, Minnesota",16208,375,21179,847,1
27051,"Grant County, Minnesota",1633,261,1820,663,1
27053,"Hennepin County, Minnesota",727192,504,865233,1385,1
27055,"Houston County, Minnesota",3819,286,4787,565,0
27057,"Hubbard County, Minnesota",3193,275,5286,655,1
27059,"Isanti County, Minnesota",6650,328,10718,721,1
27061,"Itasca County, Minnesota",12046,395,15780,772,0
27063,"Jackson County, Minnesota",3064,277,5610,698,1
27065,"Kanabec County, Minnesota",3251,326,3545,647,0
27067,"Kandiyohi County, Minnesota",15923,332,22163,687,1
27069,"Kittson County, Minnesota",1428,280,1417,701,1
27071,"Koochiching County, Minnesota",6590,458,4461,768,0
27073,"Lac Qui Parle County, Minnesota",2186,264,2234,627,1
27075,"Lake County, Minnesota",3141,381,4006,859,1
27077,"Lake of The Woods County, Minnesota",1164,286,1675,572,1
27079,"Le Sueur County, Minnesota",6271,309,8354,694,1
27081,"Lincoln County, Minnesota",1422,229,1585,604,1
27083,"Lyon County, Minnesota",10605,347,14327,817,1
27085,"McLeod County, Minnesota",14228,386,16605,800,1
27087,"Mahnomen County, Minnesota",1026,283,1859,606,1
27089,"Marshall County, Minnesota",2106,293,2115,730,1
27091,"Martin County, Minnesota",8280,319,8350,718,1
27093,"Meeker County, Minnesota",6089,300,7154,650,1
27095,"Mille Lacs County, Minnesota",6837,299,9175,616,1
27097,"Morrison County, Minnesota",7828,315,10247,627,0
27099,"Mower County, Minnesota",12106,365,15939,789,1
27101,"Murray County, Minnesota",2134,256,2793,621,1
27103,"Nicollet County, Minnesota",10184,312,14141,736,1
27105,"Nobles County, Minnesota",8716,298,10040,753,1
27107,"Norman County, Minnesota",1748,284,1553,659,1
27109,"Olmsted County, Minnesota",62359,470,90844,1149,1
27111,"Otter Tail County, Minnesota",15223,307,21161,685,1
27113,"Pennington County, Minnesota",5341,302,10311,745,1
27115,"Pine County, Minnesota",4621,280,7751,562,1
27117,"Pipestone County, Minnesota",3072,278,4319,611,1
27119,"Polk County, Minnesota",10231,301,11979,685,1
27121,"Pope County, Minnesota",2467,256,4112,756,1
27123,"Ramsey County, Minnesota",291776,493,320750,1259,1
27125,"Red Lake County, Minnesota",992,259,962,603,1
27127,"Redwood County, Minnesota",4953,266,6299,612,1
27129,"Renville County, Minnesota",4850,297,5573,698,1
27131,"Rice County, Minnesota",18618,360,23007,800,1
27133,"Rock County, Minnesota",2888,290,3469,655,1
27135,"Roseau County, Minnesota",6752,350,8408,864,1
27137,"St. Louis County, Minnesota",77457,382,95006,831,1
27139,"Scott County, Minnesota",16595,398,42320,887,1
27141,"Sherburne County, Minnesota",9168,385,24512,777,1
27143,"Sibley County, Minnesota",3309,256,3867,654,1
27145,"Stearns County, Minnesota",55218,340,82500,795,1
27147,"Steele County, Minnesota",15118,368,20702,781,1
27149,"Stevens County, Minnesota",3418,320,5095,743,1
27151,"Swift County, Minnesota",2897,263,3488,678,1
27153,"Todd County, Minnesota",5454,320,5797,641,1
27155,"Traverse County, Minnesota",1064,267,1001,607,1
27157,"Wabasha County, Minnesota",4886,311,6668,674,1
27159,"Wadena County, Minnesota",4163,310,5800,672,1
27161,"Waseca County, Minnesota",7078,368,6455,785,1
27163,"Washington County, Minnesota",39551,406,76042,871,1
27165,"Watonwan County, Minnesota",4186,276,3912,598,1
27167,"Wilkin County, Minnesota",1787,279,1901,687,1
27169,"Winona County, Minnesota",19896,332,24653,730,1
27171,"Wright County, Minnesota",16592,327,39307,726,1
27173,"Yellow Medicine County, Minnesota",3468,282,3940,667,1
28001,"Adams County, Mississippi",12868,336,10671,694,1
28003,"Alcorn County, Mississippi",12156,333,13848,626,0
28005,"Amite County, Mississippi",2071,296,1750,598,1
28007,"Attala County, Mississippi",5369,263,4479,548,1
28009,"Benton County, Mississippi",986,260,890,599,1
28011,"Bolivar County, Mississippi",11106,297,11540,627,1
28013,"Calhoun County, Mississippi",4149,256,3123,549,1
28015,"Carroll County, Mississippi",963,247,1098,517,1
28017,"Chickasaw County, Mississippi",8115,271,5477,596,1
28019,"Choctaw County, Mississippi",2105,274,1968,776,1
28021,"Claiborne County, Mississippi",3802,452,3378,1092,1
28023,"Clarke County, Mississippi",4547,296,2980,576,0
28025,"Clay County, Mississippi",8060,356,5090,606,0
28027,"Coahoma County, Mississippi",9323,294,7979,619,1
28029,"Copiah County, Mississippi",6753,266,6998,620,1
28031,"Covington County, Mississippi",3556,268,4972,590,1
28033,"DeSoto County, Mississippi",19496,343,52083,606,0
28035,"Forrest County, Mississippi",30904,333,37962,716,1
28037,"Franklin County, Mississippi",1655,292,1698,667,1
28039,"George County, Mississippi",2783,256,4815,573,1
28041,"Greene County, Mississippi",1284,223,1975,547,1
28043,"Grenada County, Mississippi",9278,337,10326,584,0
28045,"Hancock County, Mississippi",10546,432,12960,913,1
28047,"Harrison County, Mississippi",58408,327,81618,714,1
28049,"Hinds County, Mississippi",129498,388,119381,843,1
28051,"Holmes County, Mississippi",3984,251,3656,535,1
28053,"Humphreys County, Mississippi",3592,241,2245,511,1
28055,"Issaquena County, Mississippi",207,219,184,409,0
28057,"Itawamba County, Mississippi",5414,281,6191,618,1
28059,"Jackson County, Mississippi",42398,406,49469,947,1
28061,"Jasper County, Mississippi",3213,308,3823,657,1
28063,"Jefferson County, Mississippi",1223,270,1286,509,0
28065,"Jefferson Davis County, Mississippi",2635,239,1666,596,1
28067,"Jones County, Mississippi",20760,321,28202,765,1
28069,"Kemper County, Mississippi",1720,221,2692,1091,3
28071,"Lafayette County, Mississippi",11049,312,20468,715,1
28073,"Lamar County, Mississippi",6223,315,18186,533,0
28075,"Lauderdale County, Mississippi",31224,339,33224,642,0
28077,"Lawrence County, Mississippi",2899,386,2580,820,1
28079,"Leake County, Mississippi",4961,235,5063,519,1
28081,"Lee County, Mississippi",40338,347,50255,685,0
28083,"Leflore County, Mississippi",13967,281,13890,602,1
28085,"Lincoln County, Mississippi",9834,309,11402,637,1
28087,"Lowndes County, Mississippi",27593,363,24382,731,1
28089,"Madison County, Mississippi",15987,295,51423,793,1
28091,"Marion County, Mississippi",6881,272,7734,615,1
28093,"Marshall County, Mississippi",5389,273,6032,616,1
28095,"Monroe County, Mississippi",12463,313,9530,702,1
28097,"Montgomery County, Mississippi",2905,222,2504,522,1
28099,"Neshoba County, Mississippi",8463,287,12078,668,1
28101,"Newton County, Mississippi",6855,281,5897,571,1
28103,"Noxubee County, Mississippi",2499,248,2478,544,1
28105,"Oktibbeha County, Mississippi",13053,326,19129,655,1
28107,"Panola County, Mississippi",9911,290,10657,631,1
28109,"Pearl River County, Mississippi",6774,267,10030,598,1
28111,"Perry County, Mississippi",2407,409,1994,824,1
28113,"Pike County, Mississippi",12000,279,14684,573,1
28115,"Pontotoc County, Mississippi",8000,315,12184,591,0
28117,"Prentiss County, Mississippi",8108,265,7117,553,1
28119,"Quitman County, Mississippi",1904,245,1105,533,1
28121,"Rankin County, Mississippi",28951,356,60298,715,1
28123,"Scott County, Mississippi",9972,271,13139,586,1
28125,"Sharkey County, Mississippi",1859,260,1163,516,0
28127,"Simpson County, Mississippi",6543,254,6838,522,1
28129,"Smith County, Mississippi",4053,301,2698,702,1
28131,"Stone County, Mississippi",2872,291,3972,589,1
28133,"Sunflower County, Mississippi",12006,283,8295,561,0
28135,"Tallahatchie County, Mississippi",2551,222,3026,572,1
28137,"Tate County, Mississippi",5725,291,5358,567,0
28139,"Tippah County, Mississippi",7055,293,6543,558,0
28141,"Tishomingo County, Mississippi",5008,253,5577,550,1
28143,"Tunica County, Mississippi",1970,230,8787,580,1
28145,"Union County, Mississippi",7467,303,10025,657,1
28147,"Walthall County, Mississippi",2680,236,2524,545,1
28149,"Warren County, Mississippi",19184,358,20166,751,1
28151,"Washington County, Mississippi",23002,320,17274,613,0
28153,"Wayne County, Mississippi",4614,303,4915,626,1
28155,"Webster County, Mississippi",2930,255,1934,542,1
28157,"Wilkinson County, Mississippi",2100,251,1732,544,1
28159,"Winston County, Mississippi",5988,323,4482,597,0
28161,"Yalobusha County, Mississippi",3237,262,2945,608,1
28163,"Yazoo County, Mississippi",6279,309,6333,705,1
29001,"Adair County, Missouri",9514,298,9697,583,0
29003,"Andrew County, Missouri",1902,267,2360,548,1
29005,"Atchison County, Missouri",2157,246,1628,523,1
29007,"Audrain County, Missouri",8438,342,9421,623,0
29009,"Barry County, Missouri",11202,285,13509,644,1
29011,"Barton County, Missouri",3704,287,3183,521,0
29013,"Bates County, Missouri",3146,257,3595,529,1
29015,"Benton County, Missouri",2536,246,3419,532,1
